SalesOrderID,ProductID,Month,Year,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,CustomerID,SubTotal
63503,974,Jan,2014,15-01-2014,10-01-2014,5,1,SO63503,22313,1735.98
63795,956,Jan,2014,19-01-2014,14-01-2014,5,1,SO63795,15354,2393.06
63503,708,Jan,2014,15-01-2014,10-01-2014,5,1,SO63503,22313,1735.98
63796,977,Jan,2014,19-01-2014,14-01-2014,5,1,SO63796,24004,562.96
63504,794,Jan,2014,15-01-2014,10-01-2014,5,1,SO63504,13575,2457.33
63796,872,Jan,2014,19-01-2014,14-01-2014,5,1,SO63796,24004,562.96
63504,870,Jan,2014,15-01-2014,10-01-2014,5,1,SO63504,13575,2457.33
63796,870,Jan,2014,19-01-2014,14-01-2014,5,1,SO63796,24004,562.96
63504,872,Jan,2014,15-01-2014,10-01-2014,5,1,SO63504,13575,2457.33
63796,712,Jan,2014,19-01-2014,14-01-2014,5,1,SO63796,24004,562.96
63505,793,Jan,2014,15-01-2014,10-01-2014,5,1,SO63505,14192,2487.33
63797,977,Jan,2014,19-01-2014,14-01-2014,5,1,SO63797,24163,574.98
63505,711,Jan,2014,15-01-2014,10-01-2014,5,1,SO63505,14192,2487.33
63797,708,Jan,2014,19-01-2014,14-01-2014,5,1,SO63797,24163,574.98
63505,712,Jan,2014,15-01-2014,10-01-2014,5,1,SO63505,14192,2487.33
63798,799,Jan,2014,19-01-2014,14-01-2014,5,1,SO63798,25242,1120.49
63506,783,Jan,2014,15-01-2014,10-01-2014,5,1,SO63506,16585,2329.98
63799,794,Jan,2014,19-01-2014,14-01-2014,5,1,SO63799,21173,2478.34
63506,711,Jan,2014,15-01-2014,10-01-2014,5,1,SO63506,16585,2329.98
63799,707,Jan,2014,19-01-2014,14-01-2014,5,1,SO63799,21173,2478.34
63507,712,Jan,2014,15-01-2014,10-01-2014,5,1,SO63507,12095,8.99
63800,782,Jan,2014,19-01-2014,14-01-2014,5,1,SO63800,13971,2309.97
63508,876,Jan,2014,15-01-2014,10-01-2014,5,1,SO63508,12117,120.00
63800,871,Jan,2014,19-01-2014,14-01-2014,5,1,SO63800,13971,2309.97
63509,932,Jan,2014,15-01-2014,10-01-2014,5,1,SO63509,29006,151.27
63800,870,Jan,2014,19-01-2014,14-01-2014,5,1,SO63800,13971,2309.97
63509,922,Jan,2014,15-01-2014,10-01-2014,5,1,SO63509,29006,151.27
63801,779,Jan,2014,19-01-2014,14-01-2014,5,1,SO63801,14020,2322.28
63509,873,Jan,2014,15-01-2014,10-01-2014,5,1,SO63509,29006,151.27
63801,873,Jan,2014,19-01-2014,14-01-2014,5,1,SO63801,14020,2322.28
63509,876,Jan,2014,15-01-2014,10-01-2014,5,1,SO63509,29006,151.27
63802,978,Jan,2014,19-01-2014,14-01-2014,5,1,SO63802,26623,792.34
63510,923,Jan,2014,15-01-2014,10-01-2014,5,1,SO63510,11632,39.98
63802,713,Jan,2014,19-01-2014,14-01-2014,5,1,SO63802,26623,792.34
63510,711,Jan,2014,15-01-2014,10-01-2014,5,1,SO63510,11632,39.98
63803,966,Jan,2014,19-01-2014,14-01-2014,5,1,SO63803,26490,2419.06
63511,931,Jan,2014,15-01-2014,10-01-2014,5,1,SO63511,27503,21.49
63803,708,Jan,2014,19-01-2014,14-01-2014,5,1,SO63803,26490,2419.06
63512,928,Jan,2014,15-01-2014,10-01-2014,5,1,SO63512,25355,59.98
63804,968,Jan,2014,19-01-2014,14-01-2014,5,1,SO63804,26201,2427.04
63512,708,Jan,2014,15-01-2014,10-01-2014,5,1,SO63512,25355,59.98
63804,934,Jan,2014,19-01-2014,14-01-2014,5,1,SO63804,26201,2427.04
63513,923,Jan,2014,15-01-2014,10-01-2014,5,1,SO63513,27618,68.97
63804,712,Jan,2014,19-01-2014,14-01-2014,5,1,SO63804,26201,2427.04
63513,934,Jan,2014,15-01-2014,10-01-2014,5,1,SO63513,27618,68.97
63804,923,Jan,2014,19-01-2014,14-01-2014,5,1,SO63804,26201,2427.04
63513,708,Jan,2014,15-01-2014,10-01-2014,5,1,SO63513,27618,68.97
63805,957,Jan,2014,19-01-2014,14-01-2014,5,1,SO63805,24739,2453.04
63514,933,Jan,2014,15-01-2014,10-01-2014,5,1,SO63514,15564,86.58
63805,934,Jan,2014,19-01-2014,14-01-2014,5,1,SO63805,24739,2453.04
63514,922,Jan,2014,15-01-2014,10-01-2014,5,1,SO63514,15564,86.58
63805,923,Jan,2014,19-01-2014,14-01-2014,5,1,SO63805,24739,2453.04
63514,714,Jan,2014,15-01-2014,10-01-2014,5,1,SO63514,15564,86.58
63805,711,Jan,2014,19-01-2014,14-01-2014,5,1,SO63805,24739,2453.04
63515,928,Jan,2014,15-01-2014,10-01-2014,5,1,SO63515,26550,93.48
63806,865,Jan,2014,19-01-2014,14-01-2014,5,1,SO63806,23355,603.49
63515,921,Jan,2014,15-01-2014,10-01-2014,5,1,SO63515,26550,93.48
63806,977,Jan,2014,19-01-2014,14-01-2014,5,1,SO63806,23355,603.49
63515,866,Jan,2014,15-01-2014,10-01-2014,5,1,SO63515,26550,93.48
63807,977,Jan,2014,19-01-2014,14-01-2014,5,1,SO63807,23356,588.96
63516,921,Jan,2014,15-01-2014,10-01-2014,5,1,SO63516,11091,114.96
63807,872,Jan,2014,19-01-2014,14-01-2014,5,1,SO63807,23356,588.96
63516,928,Jan,2014,15-01-2014,10-01-2014,5,1,SO63516,11091,114.96
63807,870,Jan,2014,19-01-2014,14-01-2014,5,1,SO63807,23356,588.96
63516,708,Jan,2014,15-01-2014,10-01-2014,5,1,SO63516,11091,114.96
63807,711,Jan,2014,19-01-2014,14-01-2014,5,1,SO63807,23356,588.96
63516,713,Jan,2014,15-01-2014,10-01-2014,5,1,SO63516,11091,114.96
63808,977,Jan,2014,19-01-2014,14-01-2014,5,1,SO63808,23082,603.49
63517,929,Jan,2014,15-01-2014,10-01-2014,5,1,SO63517,22725,38.98
63808,865,Jan,2014,19-01-2014,14-01-2014,5,1,SO63808,23082,603.49
63517,875,Jan,2014,15-01-2014,10-01-2014,5,1,SO63517,22725,38.98
63809,798,Jan,2014,19-01-2014,14-01-2014,5,1,SO63809,21342,1155.48
63518,933,Jan,2014,15-01-2014,10-01-2014,5,1,SO63518,23740,36.59
63809,708,Jan,2014,19-01-2014,14-01-2014,5,1,SO63809,21342,1155.48
63518,922,Jan,2014,15-01-2014,10-01-2014,5,1,SO63518,23740,36.59
63810,976,Jan,2014,19-01-2014,14-01-2014,5,1,SO63810,17574,1709.98
63519,871,Jan,2014,15-01-2014,10-01-2014,5,1,SO63519,21767,124.45
63810,712,Jan,2014,19-01-2014,14-01-2014,5,1,SO63810,17574,1709.98
63519,870,Jan,2014,15-01-2014,10-01-2014,5,1,SO63519,21767,124.45
63811,975,Jan,2014,19-01-2014,14-01-2014,5,1,SO63811,17617,1754.98
63519,711,Jan,2014,15-01-2014,10-01-2014,5,1,SO63519,21767,124.45
63811,882,Jan,2014,19-01-2014,14-01-2014,5,1,SO63811,17617,1754.98
63519,713,Jan,2014,15-01-2014,10-01-2014,5,1,SO63519,21767,124.45
63812,975,Jan,2014,19-01-2014,14-01-2014,5,1,SO63812,17660,1714.97
63519,860,Jan,2014,15-01-2014,10-01-2014,5,1,SO63519,21767,124.45
63812,872,Jan,2014,19-01-2014,14-01-2014,5,1,SO63812,17660,1714.97
63520,868,Jan,2014,15-01-2014,10-01-2014,5,1,SO63520,18874,69.99
63812,870,Jan,2014,19-01-2014,14-01-2014,5,1,SO63812,17660,1714.97
63521,870,Jan,2014,15-01-2014,10-01-2014,5,1,SO63521,18417,39.98
63813,974,Jan,2014,19-01-2014,14-01-2014,5,1,SO63813,17568,1714.97
63521,708,Jan,2014,15-01-2014,10-01-2014,5,1,SO63521,18417,39.98
63813,872,Jan,2014,19-01-2014,14-01-2014,5,1,SO63813,17568,1714.97
63522,870,Jan,2014,15-01-2014,10-01-2014,5,1,SO63522,16905,4.99
63813,870,Jan,2014,19-01-2014,14-01-2014,5,1,SO63813,17568,1714.97
63523,867,Jan,2014,15-01-2014,10-01-2014,5,1,SO63523,15919,69.99
63814,801,Jan,2014,19-01-2014,14-01-2014,5,1,SO63814,28405,1155.48
63524,870,Jan,2014,15-01-2014,10-01-2014,5,1,SO63524,21860,4.99
63814,708,Jan,2014,19-01-2014,14-01-2014,5,1,SO63814,28405,1155.48
63525,932,Jan,2014,15-01-2014,10-01-2014,5,1,SO63525,19250,31.27
63815,998,Jan,2014,19-01-2014,14-01-2014,5,1,SO63815,22612,561.92
63525,922,Jan,2014,15-01-2014,10-01-2014,5,1,SO63525,19250,31.27
63815,870,Jan,2014,19-01-2014,14-01-2014,5,1,SO63815,22612,561.92
63525,873,Jan,2014,15-01-2014,10-01-2014,5,1,SO63525,19250,31.27
63815,872,Jan,2014,19-01-2014,14-01-2014,5,1,SO63815,22612,561.92
63526,921,Jan,2014,15-01-2014,10-01-2014,5,1,SO63526,17884,29.98
63815,877,Jan,2014,19-01-2014,14-01-2014,5,1,SO63815,22612,561.92
63526,928,Jan,2014,15-01-2014,10-01-2014,5,1,SO63526,17884,29.98
63816,999,Jan,2014,19-01-2014,14-01-2014,5,1,SO63816,22626,565.47
63527,922,Jan,2014,15-01-2014,10-01-2014,5,1,SO63527,19492,6.28
63816,922,Jan,2014,19-01-2014,14-01-2014,5,1,SO63816,22626,565.47
63527,873,Jan,2014,15-01-2014,10-01-2014,5,1,SO63527,19492,6.28
63816,931,Jan,2014,19-01-2014,14-01-2014,5,1,SO63816,22626,565.47
63528,923,Jan,2014,15-01-2014,10-01-2014,5,1,SO63528,12726,98.96
63817,969,Jan,2014,19-01-2014,14-01-2014,5,1,SO63817,11952,2398.05
63528,707,Jan,2014,15-01-2014,10-01-2014,5,1,SO63528,12726,98.96
63817,872,Jan,2014,19-01-2014,14-01-2014,5,1,SO63817,11952,2398.05
63528,714,Jan,2014,15-01-2014,10-01-2014,5,1,SO63528,12726,98.96
63817,870,Jan,2014,19-01-2014,14-01-2014,5,1,SO63817,11952,2398.05
63528,712,Jan,2014,15-01-2014,10-01-2014,5,1,SO63528,12726,98.96
63818,966,Jan,2014,19-01-2014,14-01-2014,5,1,SO63818,27867,2443.55
63529,934,Jan,2014,15-01-2014,10-01-2014,5,1,SO63529,28453,36.27
63818,859,Jan,2014,19-01-2014,14-01-2014,5,1,SO63818,27867,2443.55
63529,923,Jan,2014,15-01-2014,10-01-2014,5,1,SO63529,28453,36.27
63818,708,Jan,2014,19-01-2014,14-01-2014,5,1,SO63818,27867,2443.55
63529,873,Jan,2014,15-01-2014,10-01-2014,5,1,SO63529,28453,36.27
63819,956,Jan,2014,19-01-2014,14-01-2014,5,1,SO63819,11100,2398.05
63530,921,Jan,2014,15-01-2014,10-01-2014,5,1,SO63530,15340,39.99
63819,872,Jan,2014,19-01-2014,14-01-2014,5,1,SO63819,11100,2398.05
63530,930,Jan,2014,15-01-2014,10-01-2014,5,1,SO63530,15340,39.99
63819,870,Jan,2014,19-01-2014,14-01-2014,5,1,SO63819,11100,2398.05
63531,984,Jan,2014,15-01-2014,10-01-2014,5,1,SO63531,19814,589.98
63820,967,Jan,2014,19-01-2014,14-01-2014,5,1,SO63820,11967,2419.06
63531,928,Jan,2014,15-01-2014,10-01-2014,5,1,SO63531,19814,589.98
63820,708,Jan,2014,19-01-2014,14-01-2014,5,1,SO63820,11967,2419.06
63532,784,Jan,2014,15-01-2014,10-01-2014,5,1,SO63532,15482,2341.46
63821,977,Jan,2014,19-01-2014,14-01-2014,5,1,SO63821,29067,539.99
63532,878,Jan,2014,15-01-2014,10-01-2014,5,1,SO63532,15482,2341.46
63822,997,Jan,2014,19-01-2014,14-01-2014,5,1,SO63822,29096,574.98
63532,860,Jan,2014,15-01-2014,10-01-2014,5,1,SO63532,15482,2341.46
63822,707,Jan,2014,19-01-2014,14-01-2014,5,1,SO63822,29096,574.98
63533,779,Jan,2014,15-01-2014,10-01-2014,5,1,SO63533,12755,2420.45
63823,781,Jan,2014,20-01-2014,15-01-2014,5,1,SO63823,12383,2319.99
63533,878,Jan,2014,15-01-2014,10-01-2014,5,1,SO63533,12755,2420.45
63824,780,Jan,2014,20-01-2014,15-01-2014,5,1,SO63824,13563,2369.96
63533,870,Jan,2014,15-01-2014,10-01-2014,5,1,SO63533,12755,2420.45
63824,870,Jan,2014,20-01-2014,15-01-2014,5,1,SO63824,13563,2369.96
63533,865,Jan,2014,15-01-2014,10-01-2014,5,1,SO63533,12755,2420.45
63824,871,Jan,2014,20-01-2014,15-01-2014,5,1,SO63824,13563,2369.96
63533,871,Jan,2014,15-01-2014,10-01-2014,5,1,SO63533,12755,2420.45
63824,708,Jan,2014,20-01-2014,15-01-2014,5,1,SO63824,13563,2369.96
63534,955,Jan,2014,15-01-2014,10-01-2014,5,1,SO63534,15097,2461.55
63825,928,Jan,2014,20-01-2014,15-01-2014,5,1,SO63825,12992,114.96
63534,872,Jan,2014,15-01-2014,10-01-2014,5,1,SO63534,15097,2461.55
63825,921,Jan,2014,20-01-2014,15-01-2014,5,1,SO63825,12992,114.96
63534,865,Jan,2014,15-01-2014,10-01-2014,5,1,SO63534,15097,2461.55
63825,707,Jan,2014,20-01-2014,15-01-2014,5,1,SO63825,12992,114.96
63534,870,Jan,2014,15-01-2014,10-01-2014,5,1,SO63534,15097,2461.55
63825,713,Jan,2014,20-01-2014,15-01-2014,5,1,SO63825,12992,114.96
63535,966,Jan,2014,15-01-2014,10-01-2014,5,1,SO63535,17199,2418.05
63826,923,Jan,2014,20-01-2014,15-01-2014,5,1,SO63826,23014,13.98
63535,934,Jan,2014,15-01-2014,10-01-2014,5,1,SO63535,17199,2418.05
63826,712,Jan,2014,20-01-2014,15-01-2014,5,1,SO63826,23014,13.98
63535,923,Jan,2014,15-01-2014,10-01-2014,5,1,SO63535,17199,2418.05
63827,867,Jan,2014,20-01-2014,15-01-2014,5,1,SO63827,27367,69.99
63536,973,Jan,2014,15-01-2014,10-01-2014,5,1,SO63536,23539,1700.99
63828,922,Jan,2014,20-01-2014,15-01-2014,5,1,SO63828,12704,28.48
63537,973,Jan,2014,15-01-2014,10-01-2014,5,1,SO63537,23593,1808.45
63828,859,Jan,2014,20-01-2014,15-01-2014,5,1,SO63828,12704,28.48
63537,922,Jan,2014,15-01-2014,10-01-2014,5,1,SO63537,23593,1808.45
63829,882,Jan,2014,20-01-2014,15-01-2014,5,1,SO63829,11146,53.99
63537,932,Jan,2014,15-01-2014,10-01-2014,5,1,SO63537,23593,1808.45
63830,973,Jan,2014,20-01-2014,15-01-2014,5,1,SO63830,17929,1714.97
63537,882,Jan,2014,15-01-2014,10-01-2014,5,1,SO63537,23593,1808.45
63830,872,Jan,2014,20-01-2014,15-01-2014,5,1,SO63830,17929,1714.97
63537,858,Jan,2014,15-01-2014,10-01-2014,5,1,SO63537,23593,1808.45
63830,870,Jan,2014,20-01-2014,15-01-2014,5,1,SO63830,17929,1714.97
63538,779,Jan,2014,15-01-2014,10-01-2014,5,1,SO63538,14216,2354.98
63831,795,Jan,2014,20-01-2014,15-01-2014,5,1,SO63831,22632,2492.32
63538,711,Jan,2014,15-01-2014,10-01-2014,5,1,SO63538,14216,2354.98
63831,872,Jan,2014,20-01-2014,15-01-2014,5,1,SO63831,22632,2492.32
63539,784,Jan,2014,15-01-2014,10-01-2014,5,1,SO63539,14058,2297.28
63831,870,Jan,2014,20-01-2014,15-01-2014,5,1,SO63831,22632,2492.32
63539,873,Jan,2014,15-01-2014,10-01-2014,5,1,SO63539,14058,2297.28
63831,711,Jan,2014,20-01-2014,15-01-2014,5,1,SO63831,22632,2492.32
63540,955,Jan,2014,15-01-2014,10-01-2014,5,1,SO63540,26106,2393.06
63832,981,Jan,2014,20-01-2014,15-01-2014,5,1,SO63832,14148,828.47
63540,712,Jan,2014,15-01-2014,10-01-2014,5,1,SO63540,26106,2393.06
63832,713,Jan,2014,20-01-2014,15-01-2014,5,1,SO63832,14148,828.47
63541,968,Jan,2014,15-01-2014,10-01-2014,5,1,SO63541,26339,2384.07
63832,712,Jan,2014,20-01-2014,15-01-2014,5,1,SO63832,14148,828.47
63542,997,Jan,2014,15-01-2014,10-01-2014,5,1,SO63542,23318,561.48
63833,782,Jan,2014,20-01-2014,15-01-2014,5,1,SO63833,16827,2363.96
63542,931,Jan,2014,15-01-2014,10-01-2014,5,1,SO63542,23318,561.48
63833,871,Jan,2014,20-01-2014,15-01-2014,5,1,SO63833,16827,2363.96
63543,999,Jan,2014,15-01-2014,10-01-2014,5,1,SO63543,23081,608.96
63833,870,Jan,2014,20-01-2014,15-01-2014,5,1,SO63833,16827,2363.96
63543,870,Jan,2014,15-01-2014,10-01-2014,5,1,SO63543,23081,608.96
63833,883,Jan,2014,20-01-2014,15-01-2014,5,1,SO63833,16827,2363.96
63543,872,Jan,2014,15-01-2014,10-01-2014,5,1,SO63543,23081,608.96
63834,873,Jan,2014,20-01-2014,15-01-2014,5,1,SO63834,11277,2.29
63543,880,Jan,2014,15-01-2014,10-01-2014,5,1,SO63543,23081,608.96
63835,922,Jan,2014,20-01-2014,15-01-2014,5,1,SO63835,15244,3.99
63544,976,Jan,2014,15-01-2014,10-01-2014,5,1,SO63544,17620,1700.99
63836,922,Jan,2014,20-01-2014,15-01-2014,5,1,SO63836,11262,39.22
63545,801,Jan,2014,15-01-2014,10-01-2014,5,1,SO63545,27796,1134.47
63836,932,Jan,2014,20-01-2014,15-01-2014,5,1,SO63836,11262,39.22
63545,872,Jan,2014,15-01-2014,10-01-2014,5,1,SO63545,27796,1134.47
63836,873,Jan,2014,20-01-2014,15-01-2014,5,1,SO63836,11262,39.22
63545,870,Jan,2014,15-01-2014,10-01-2014,5,1,SO63545,27796,1134.47
63836,877,Jan,2014,20-01-2014,15-01-2014,5,1,SO63836,11262,39.22
63546,967,Jan,2014,15-01-2014,10-01-2014,5,1,SO63546,11420,2433.04
63837,873,Jan,2014,20-01-2014,15-01-2014,5,1,SO63837,11280,2.29
63546,872,Jan,2014,15-01-2014,10-01-2014,5,1,SO63546,11420,2433.04
63838,923,Jan,2014,20-01-2014,15-01-2014,5,1,SO63838,28060,39.98
63546,870,Jan,2014,15-01-2014,10-01-2014,5,1,SO63546,11420,2433.04
63838,707,Jan,2014,20-01-2014,15-01-2014,5,1,SO63838,28060,39.98
63546,711,Jan,2014,15-01-2014,10-01-2014,5,1,SO63546,11420,2433.04
63839,922,Jan,2014,20-01-2014,15-01-2014,5,1,SO63839,11277,25.48
63547,966,Jan,2014,15-01-2014,10-01-2014,5,1,SO63547,11910,2418.05
63839,931,Jan,2014,20-01-2014,15-01-2014,5,1,SO63839,11277,25.48
63547,934,Jan,2014,15-01-2014,10-01-2014,5,1,SO63547,11910,2418.05
63840,934,Jan,2014,20-01-2014,15-01-2014,5,1,SO63840,26720,68.97
63547,923,Jan,2014,15-01-2014,10-01-2014,5,1,SO63547,11910,2418.05
63840,923,Jan,2014,20-01-2014,15-01-2014,5,1,SO63840,26720,68.97
63548,953,Jan,2014,15-01-2014,10-01-2014,5,1,SO63548,27878,1283.82
63840,711,Jan,2014,20-01-2014,15-01-2014,5,1,SO63840,26720,68.97
63548,934,Jan,2014,15-01-2014,10-01-2014,5,1,SO63548,27878,1283.82
63841,928,Jan,2014,20-01-2014,15-01-2014,5,1,SO63841,26345,49.48
63548,923,Jan,2014,15-01-2014,10-01-2014,5,1,SO63548,27878,1283.82
63841,858,Jan,2014,20-01-2014,15-01-2014,5,1,SO63841,26345,49.48
63548,708,Jan,2014,15-01-2014,10-01-2014,5,1,SO63548,27878,1283.82
63842,934,Jan,2014,20-01-2014,15-01-2014,5,1,SO63842,27481,58.47
63549,968,Jan,2014,15-01-2014,10-01-2014,5,1,SO63549,12002,2413.06
63842,923,Jan,2014,20-01-2014,15-01-2014,5,1,SO63842,27481,58.47
63549,934,Jan,2014,15-01-2014,10-01-2014,5,1,SO63549,12002,2413.06
63842,859,Jan,2014,20-01-2014,15-01-2014,5,1,SO63842,27481,58.47
63550,968,Jan,2014,15-01-2014,10-01-2014,5,1,SO63550,12339,2419.06
63843,922,Jan,2014,20-01-2014,15-01-2014,5,1,SO63843,24616,71.58
63550,711,Jan,2014,15-01-2014,10-01-2014,5,1,SO63550,12339,2419.06
63843,933,Jan,2014,20-01-2014,15-01-2014,5,1,SO63843,24616,71.58
63551,922,Jan,2014,16-01-2014,11-01-2014,5,1,SO63551,11176,28.48
63843,708,Jan,2014,20-01-2014,15-01-2014,5,1,SO63843,24616,71.58
63551,860,Jan,2014,16-01-2014,11-01-2014,5,1,SO63551,11176,28.48
63844,871,Jan,2014,20-01-2014,15-01-2014,5,1,SO63844,23271,49.97
63552,922,Jan,2014,16-01-2014,11-01-2014,5,1,SO63552,16733,31.27
63844,870,Jan,2014,20-01-2014,15-01-2014,5,1,SO63844,23271,49.97
63552,932,Jan,2014,16-01-2014,11-01-2014,5,1,SO63552,16733,31.27
63844,711,Jan,2014,20-01-2014,15-01-2014,5,1,SO63844,23271,49.97
63552,873,Jan,2014,16-01-2014,11-01-2014,5,1,SO63552,16733,31.27
63845,869,Jan,2014,20-01-2014,15-01-2014,5,1,SO63845,18852,123.98
63553,928,Jan,2014,16-01-2014,11-01-2014,5,1,SO63553,14312,24.99
63845,884,Jan,2014,20-01-2014,15-01-2014,5,1,SO63845,18852,123.98
63554,929,Jan,2014,16-01-2014,11-01-2014,5,1,SO63554,18266,37.27
63846,868,Jan,2014,20-01-2014,15-01-2014,5,1,SO63846,18669,69.99
63554,921,Jan,2014,16-01-2014,11-01-2014,5,1,SO63554,18266,37.27
63847,870,Jan,2014,20-01-2014,15-01-2014,5,1,SO63847,17602,4.99
63554,873,Jan,2014,16-01-2014,11-01-2014,5,1,SO63554,18266,37.27
63848,921,Jan,2014,20-01-2014,15-01-2014,5,1,SO63848,14635,37.21
63555,712,Jan,2014,16-01-2014,11-01-2014,5,1,SO63555,15253,8.99
63848,878,Jan,2014,20-01-2014,15-01-2014,5,1,SO63848,14635,37.21
63556,974,Jan,2014,16-01-2014,11-01-2014,5,1,SO63556,26390,1725.98
63848,873,Jan,2014,20-01-2014,15-01-2014,5,1,SO63848,14635,37.21
63556,932,Jan,2014,16-01-2014,11-01-2014,5,1,SO63556,26390,1725.98
63848,877,Jan,2014,20-01-2014,15-01-2014,5,1,SO63848,14635,37.21
63557,974,Jan,2014,16-01-2014,11-01-2014,5,1,SO63557,24209,1735.98
63849,878,Jan,2014,20-01-2014,15-01-2014,5,1,SO63849,22100,90.95
63557,707,Jan,2014,16-01-2014,11-01-2014,5,1,SO63557,24209,1735.98
63849,871,Jan,2014,20-01-2014,15-01-2014,5,1,SO63849,22100,90.95
63558,985,Jan,2014,16-01-2014,11-01-2014,5,1,SO63558,15004,629.96
63849,870,Jan,2014,20-01-2014,15-01-2014,5,1,SO63849,22100,90.95
63558,921,Jan,2014,16-01-2014,11-01-2014,5,1,SO63558,15004,629.96
63849,883,Jan,2014,20-01-2014,15-01-2014,5,1,SO63849,22100,90.95
63558,928,Jan,2014,16-01-2014,11-01-2014,5,1,SO63558,15004,629.96
63850,878,Jan,2014,20-01-2014,15-01-2014,5,1,SO63850,14001,106.96
63558,707,Jan,2014,16-01-2014,11-01-2014,5,1,SO63558,15004,629.96
63850,707,Jan,2014,20-01-2014,15-01-2014,5,1,SO63850,14001,106.96
63559,976,Jan,2014,16-01-2014,11-01-2014,5,1,SO63559,17950,1732.26
63850,716,Jan,2014,20-01-2014,15-01-2014,5,1,SO63850,14001,106.96
63559,932,Jan,2014,16-01-2014,11-01-2014,5,1,SO63559,17950,1732.26
63851,878,Jan,2014,20-01-2014,15-01-2014,5,1,SO63851,21345,29.93
63559,922,Jan,2014,16-01-2014,11-01-2014,5,1,SO63559,17950,1732.26
63851,877,Jan,2014,20-01-2014,15-01-2014,5,1,SO63851,21345,29.93
63559,873,Jan,2014,16-01-2014,11-01-2014,5,1,SO63559,17950,1732.26
63852,878,Jan,2014,20-01-2014,15-01-2014,5,1,SO63852,13940,85.48
63560,783,Jan,2014,16-01-2014,11-01-2014,5,1,SO63560,12290,2294.99
63852,864,Jan,2014,20-01-2014,15-01-2014,5,1,SO63852,13940,85.48
63561,781,Jan,2014,16-01-2014,11-01-2014,5,1,SO63561,16580,2385.95
63853,878,Jan,2014,20-01-2014,15-01-2014,5,1,SO63853,16187,29.93
63561,878,Jan,2014,16-01-2014,11-01-2014,5,1,SO63561,16580,2385.95
63853,877,Jan,2014,20-01-2014,15-01-2014,5,1,SO63853,16187,29.93
63561,712,Jan,2014,16-01-2014,11-01-2014,5,1,SO63561,16580,2385.95
63854,921,Jan,2014,20-01-2014,15-01-2014,5,1,SO63854,20715,196.27
63561,711,Jan,2014,16-01-2014,11-01-2014,5,1,SO63561,16580,2385.95
63854,929,Jan,2014,20-01-2014,15-01-2014,5,1,SO63854,20715,196.27
63562,779,Jan,2014,16-01-2014,11-01-2014,5,1,SO63562,15676,2362.27
63854,873,Jan,2014,20-01-2014,15-01-2014,5,1,SO63854,20715,196.27
63562,921,Jan,2014,16-01-2014,11-01-2014,5,1,SO63562,15676,2362.27
63854,879,Jan,2014,20-01-2014,15-01-2014,5,1,SO63854,20715,196.27
63562,930,Jan,2014,16-01-2014,11-01-2014,5,1,SO63562,15676,2362.27
63855,929,Jan,2014,20-01-2014,15-01-2014,5,1,SO63855,21530,128.95
63562,873,Jan,2014,16-01-2014,11-01-2014,5,1,SO63562,15676,2362.27
63855,921,Jan,2014,20-01-2014,15-01-2014,5,1,SO63855,21530,128.95
63563,711,Jan,2014,16-01-2014,11-01-2014,5,1,SO63563,11731,34.99
63855,711,Jan,2014,20-01-2014,15-01-2014,5,1,SO63855,21530,128.95
63564,884,Jan,2014,16-01-2014,11-01-2014,5,1,SO63564,11212,53.99
63855,715,Jan,2014,20-01-2014,15-01-2014,5,1,SO63855,21530,128.95
63565,860,Jan,2014,16-01-2014,11-01-2014,5,1,SO63565,14096,78.48
63855,712,Jan,2014,20-01-2014,15-01-2014,5,1,SO63855,21530,128.95
63565,881,Jan,2014,16-01-2014,11-01-2014,5,1,SO63565,14096,78.48
63856,931,Jan,2014,20-01-2014,15-01-2014,5,1,SO63856,11557,21.49
63566,931,Jan,2014,16-01-2014,11-01-2014,5,1,SO63566,27426,23.78
63857,870,Jan,2014,20-01-2014,15-01-2014,5,1,SO63857,22528,39.98
63566,873,Jan,2014,16-01-2014,11-01-2014,5,1,SO63566,27426,23.78
63857,711,Jan,2014,20-01-2014,15-01-2014,5,1,SO63857,22528,39.98
63567,922,Jan,2014,16-01-2014,11-01-2014,5,1,SO63567,25103,90.58
63858,921,Jan,2014,20-01-2014,15-01-2014,5,1,SO63858,11770,42.28
63567,933,Jan,2014,16-01-2014,11-01-2014,5,1,SO63567,25103,90.58
63858,930,Jan,2014,20-01-2014,15-01-2014,5,1,SO63858,11770,42.28
63567,881,Jan,2014,16-01-2014,11-01-2014,5,1,SO63567,25103,90.58
63858,873,Jan,2014,20-01-2014,15-01-2014,5,1,SO63858,11770,42.28
63568,928,Jan,2014,16-01-2014,11-01-2014,5,1,SO63568,26639,49.48
63859,878,Jan,2014,20-01-2014,15-01-2014,5,1,SO63859,12445,21.98
63568,858,Jan,2014,16-01-2014,11-01-2014,5,1,SO63568,26639,49.48
63860,707,Jan,2014,20-01-2014,15-01-2014,5,1,SO63860,12223,34.99
63569,928,Jan,2014,16-01-2014,11-01-2014,5,1,SO63569,11519,73.96
63861,989,Jan,2014,20-01-2014,15-01-2014,5,1,SO63861,19740,589.96
63569,921,Jan,2014,16-01-2014,11-01-2014,5,1,SO63569,11519,73.96
63861,871,Jan,2014,20-01-2014,15-01-2014,5,1,SO63861,19740,589.96
