TerritoryID,SalesOrderID,Region,CountryCode,Group,TotalSales
10,52573,United Kingdom,GB,Europe,539.99
7,52574,France,FR,Europe,539.99
4,52362,Southwest,US,North America,539.99
8,51671,Germany,DE,Europe,539.99
9,51628,Australia,AU,Pacific,539.99
7,51618,France,FR,Europe,539.99
4,51600,Southwest,US,North America,539.99
10,51601,United Kingdom,GB,Europe,539.99
8,51570,Germany,DE,Europe,539.99
9,51961,Australia,AU,Pacific,539.99
4,52835,Southwest,US,North America,539.99
10,52927,United Kingdom,GB,Europe,539.99
4,52962,Southwest,US,North America,539.99
7,53001,France,FR,Europe,539.99
9,53440,Australia,AU,Pacific,539.99
4,53658,Southwest,US,North America,539.99
1,58123,Northwest,US,North America,539.99
6,58284,Canada,CA,North America,539.99
10,58347,United Kingdom,GB,Europe,539.99
6,58248,Canada,CA,North America,539.99
9,58062,Australia,AU,Pacific,539.99
9,58063,Australia,AU,Pacific,539.99
9,58006,Australia,AU,Pacific,539.99
8,57684,Germany,DE,Europe,539.99
1,57680,Northwest,US,North America,539.99
10,57239,United Kingdom,GB,Europe,539.99
4,57365,Southwest,US,North America,539.99
9,57419,Australia,AU,Pacific,539.99
8,57428,Germany,DE,Europe,539.99
10,56374,United Kingdom,GB,Europe,539.99
6,56212,Canada,CA,North America,539.99
9,56898,Australia,AU,Pacific,539.99
1,56846,Northwest,US,North America,539.99
1,56847,Northwest,US,North America,539.99
9,57001,Australia,AU,Pacific,539.99
6,55027,Canada,CA,North America,539.99
9,55223,Australia,AU,Pacific,539.99
7,55187,France,FR,Europe,539.99
7,55341,France,FR,Europe,539.99
9,55496,Australia,AU,Pacific,539.99
4,55501,Southwest,US,North America,539.99
8,56017,Germany,DE,Europe,539.99
9,56060,Australia,AU,Pacific,539.99
9,55802,Australia,AU,Pacific,539.99
9,55726,Australia,AU,Pacific,539.99
1,54571,Northwest,US,North America,539.99
4,54652,Southwest,US,North America,539.99
9,54470,Australia,AU,Pacific,539.99
7,54374,France,FR,Europe,539.99
9,54420,Australia,AU,Pacific,539.99
7,54428,France,FR,Europe,539.99
10,54429,United Kingdom,GB,Europe,539.99
10,54713,United Kingdom,GB,Europe,539.99
10,54768,United Kingdom,GB,Europe,539.99
8,54184,Germany,DE,Europe,539.99
4,54178,Southwest,US,North America,539.99
7,54313,France,FR,Europe,539.99
10,54311,United Kingdom,GB,Europe,539.99
9,54237,Australia,AU,Pacific,539.99
9,53864,Australia,AU,Pacific,539.99
9,53968,Australia,AU,Pacific,539.99
1,54086,Northwest,US,North America,539.99
4,62993,Southwest,US,North America,539.99
9,63118,Australia,AU,Pacific,539.99
4,61022,Southwest,US,North America,539.99
6,61007,Canada,CA,North America,539.99
4,60925,Southwest,US,North America,539.99
4,61167,Southwest,US,North America,539.99
9,60746,Australia,AU,Pacific,539.99
1,60888,Northwest,US,North America,539.99
1,60824,Northwest,US,North America,539.99
9,60817,Australia,AU,Pacific,539.99
10,60775,United Kingdom,GB,Europe,539.99
9,61427,Australia,AU,Pacific,539.99
9,61371,Australia,AU,Pacific,539.99
7,61728,France,FR,Europe,539.99
10,62152,United Kingdom,GB,Europe,539.99
4,62149,Southwest,US,North America,539.99
9,62157,Australia,AU,Pacific,539.99
7,62173,France,FR,Europe,539.99
4,62080,Southwest,US,North America,539.99
9,61909,Australia,AU,Pacific,539.99
8,62017,Germany,DE,Europe,539.99
9,62627,Australia,AU,Pacific,539.99
4,62526,Southwest,US,North America,539.99
4,62573,Southwest,US,North America,539.99
1,62571,Northwest,US,North America,539.99
7,62465,France,FR,Europe,539.99
9,62346,Australia,AU,Pacific,539.99
1,62389,Northwest,US,North America,539.99
1,62390,Northwest,US,North America,539.99
4,59567,Southwest,US,North America,539.99
9,59559,Australia,AU,Pacific,539.99
4,59642,Southwest,US,North America,539.99
7,59645,France,FR,Europe,539.99
9,59693,Australia,AU,Pacific,539.99
8,59900,Germany,DE,Europe,539.99
9,59818,Australia,AU,Pacific,539.99
10,59843,United Kingdom,GB,Europe,539.99
9,59814,Australia,AU,Pacific,539.99
6,60030,Canada,CA,North America,539.99
10,59976,United Kingdom,GB,Europe,539.99
9,59962,Australia,AU,Pacific,539.99
1,60111,Northwest,US,North America,539.99
9,60106,Australia,AU,Pacific,539.99
4,60286,Southwest,US,North America,539.99
8,60515,Germany,DE,Europe,539.99
9,60506,Australia,AU,Pacific,539.99
1,60616,Northwest,US,North America,539.99
6,60441,Canada,CA,North America,539.99
1,60442,Northwest,US,North America,539.99
9,59254,Australia,AU,Pacific,539.99
10,59480,United Kingdom,GB,Europe,539.99
9,59193,Australia,AU,Pacific,539.99
1,59131,Northwest,US,North America,539.99
10,58412,United Kingdom,GB,Europe,539.99
4,58568,Southwest,US,North America,539.99
1,58824,Northwest,US,North America,539.99
6,58825,Canada,CA,North America,539.99
4,58694,Southwest,US,North America,539.99
9,58692,Australia,AU,Pacific,539.99
9,58763,Australia,AU,Pacific,539.99
9,58764,Australia,AU,Pacific,539.99
1,49500,Northwest,US,North America,537.333
5,63234,Southeast,US,North America,530.412
6,50268,Canada,CA,North America,527.4748
4,50670,Southwest,US,North America,523.788
5,55281,Southeast,US,North America,518.37
5,50234,Southeast,US,North America,517.2087
1,51865,Northwest,US,North America,514.008
2,49874,Northeast,US,North America,508.3909
2,50741,Northeast,US,North America,508.3909
4,51159,Southwest,US,North America,484.632
3,50711,Central,US,North America,482.6262
2,57063,Northeast,US,North America,477.582
4,55319,Southwest,US,North America,475.29
3,50714,Central,US,North America,469.794
1,49858,Northwest,US,North America,469.794
4,50254,Southwest,US,North America,469.794
3,49537,Central,US,North America,469.794
3,49455,Central,US,North America,469.794
7,55317,France,FR,Europe,468.66
1,51863,Northwest,US,North America,461.694
6,51754,Canada,CA,North America,461.694
1,63265,Northwest,US,North America,461.694
1,61185,Northwest,US,North America,461.694
7,49830,France,FR,Europe,458.7732
5,50279,Southeast,US,North America,453.1758
3,50219,Central,US,North America,448.7518
9,61245,Australia,AU,Pacific,445.41
9,59072,Australia,AU,Pacific,445.41
7,58936,France,FR,Europe,445.41
4,63150,Southwest,US,North America,445.41
4,59030,Southwest,US,North America,441.918
8,53516,Germany,DE,Europe,437.8429
4,50719,Southwest,US,North America,425.8598
2,49545,Northeast,US,North America,418.8197
4,50695,Southwest,US,North America,418.512
3,49529,Central,US,North America,417.9682
3,57052,Central,US,North America,417.774
4,59034,Southwest,US,North America,411.702
1,49544,Northwest,US,North America,405.585
10,51870,United Kingdom,GB,Europe,404.664
3,59051,Central,US,North America,404.664
6,59002,Canada,CA,North America,404.664
3,63193,Central,US,North America,404.226
6,63139,Canada,CA,North America,402.066
9,53557,Australia,AU,Pacific,400.104
4,55285,Southwest,US,North America,398.502
8,59053,Germany,DE,Europe,396.9985
2,49536,Northeast,US,North America,396.072
10,50679,United Kingdom,GB,Europe,386.2702
5,61205,Southeast,US,North America,377.946
6,55262,Canada,CA,North America,373.08
8,61252,Germany,DE,Europe,372.588
6,53553,Canada,CA,North America,370.794
9,51872,Australia,AU,Pacific,356.898
10,51811,United Kingdom,GB,Europe,356.898
8,51697,Germany,DE,Europe,356.898
7,51732,France,FR,Europe,356.898
5,51162,Southeast,US,North America,356.898
7,57181,France,FR,Europe,356.898
4,58998,Southwest,US,North America,356.898
4,58986,Southwest,US,North America,356.898
2,63274,Northeast,US,North America,356.898
10,59055,United Kingdom,GB,Europe,353.976
3,49880,Central,US,North America,339.7375
6,63197,Canada,CA,North America,339.606
3,63286,Central,US,North America,338.994
10,59048,United Kingdom,GB,Europe,338.994
5,57108,Southeast,US,North America,338.994
1,57025,Northwest,US,North America,338.994
3,51873,Central,US,North America,326.742
6,50674,Canada,CA,North America,324.6176
2,50732,Northeast,US,North America,324.4527
5,49842,Southeast,US,North America,324.4527
2,50278,Northeast,US,North America,324.4527
4,50257,Southwest,US,North America,324.4527
5,50286,Southeast,US,North America,324.4527
1,51163,Northwest,US,North America,323.994
5,51086,Southeast,US,North America,323.994
4,51713,Southwest,US,North America,323.994
6,57084,Canada,CA,North America,323.994
2,57102,Northeast,US,North America,323.994
10,57115,United Kingdom,GB,Europe,323.994
4,57169,Southwest,US,North America,323.994
5,55279,Southeast,US,North America,323.994
8,55274,Germany,DE,Europe,323.994
5,58954,Southeast,US,North America,323.994
5,59069,Southeast,US,North America,323.994
7,58912,France,FR,Europe,323.994
5,61259,Southeast,US,North America,323.994
8,61198,Germany,DE,Europe,323.994
5,63259,Southeast,US,North America,323.994
10,63250,United Kingdom,GB,Europe,323.994
10,63253,United Kingdom,GB,Europe,323.994
9,51744,Australia,AU,Pacific,316.86
6,63207,Canada,CA,North America,293.958
3,63162,Central,US,North America,293.178
8,58902,Germany,DE,Europe,291.588
7,53559,France,FR,Europe,283.9489
8,53519,Germany,DE,Europe,283.9489
9,51174,Australia,AU,Pacific,283.9489
3,50285,Central,US,North America,283.23
1,49847,Northwest,US,North America,281.9162
9,55560,Australia,AU,Pacific,259.09
1,55273,Northwest,US,North America,251.964
4,54780,Southwest,US,North America,249.58
8,51695,Germany,DE,Europe,249.5428
1,49846,Northwest,US,North America,249.54
6,53481,Canada,CA,North America,242.40
1,54784,Northwest,US,North America,233.23
2,57112,Northeast,US,North America,232.692
8,53462,Germany,DE,Europe,228.582
7,52357,France,FR,Europe,226.49
7,53479,France,FR,Europe,225.63
6,57021,Canada,CA,North America,221.946
4,58964,Southwest,US,North America,218.454
5,63190,Southeast,US,North America,218.454
6,63119,Canada,CA,North America,218.454
10,56673,United Kingdom,GB,Europe,215.25
7,50665,France,FR,Europe,214.6328
5,49835,Southeast,US,North America,213.552
6,63120,Canada,CA,North America,209.97
7,63161,France,FR,Europe,209.97
9,63227,Australia,AU,Pacific,209.97
1,49543,Northwest,US,North America,209.256
7,61570,France,FR,Europe,205.26
10,50730,United Kingdom,GB,Europe,205.146
4,49535,Southwest,US,North America,202.332
7,50318,France,FR,Europe,202.332
4,53491,Southwest,US,North America,202.332
5,51868,Southeast,US,North America,202.332
2,57114,Northeast,US,North America,202.332
3,57116,Central,US,North America,202.332
2,57117,Northeast,US,North America,202.332
6,59043,Canada,CA,North America,202.332
4,57725,Southwest,US,North America,201.28
9,57960,Australia,AU,Pacific,201.28
8,54352,Germany,DE,Europe,201.27
9,51871,Australia,AU,Pacific,200.052
10,51738,United Kingdom,GB,Europe,200.052
10,53453,United Kingdom,GB,Europe,200.052
1,54130,Northwest,US,North America,198.99
1,56170,Northwest,US,North America,198.99
7,60993,France,FR,Europe,198.99
4,50309,Southwest,US,North America,198.036
6,49458,Canada,CA,North America,198.036
9,58138,Australia,AU,Pacific,197.88
6,53997,Canada,CA,North America,197.88
4,59094,Southwest,US,North America,197.88
9,51970,Australia,AU,Pacific,196.97
4,52558,Southwest,US,North America,196.29
1,63329,Northwest,US,North America,196.29
4,63036,Southwest,US,North America,196.29
6,60342,Canada,CA,North America,195.59
4,55984,Southwest,US,North America,195.59
10,56162,United Kingdom,GB,Europe,195.59
6,56347,Canada,CA,North America,195.59
1,56499,Northwest,US,North America,195.27
7,52309,France,FR,Europe,195.27
8,61892,Germany,DE,Europe,195.27
7,61145,France,FR,Europe,193.98
1,59515,Northwest,US,North America,193.98
6,53838,Canada,CA,North America,193.98
6,54397,Canada,CA,North America,193.98
6,52380,Canada,CA,North America,193.89
8,57987,Germany,DE,Europe,193.44
6,63122,Canada,CA,North America,192.246
4,58213,Southwest,US,North America,191.28
7,57338,France,FR,Europe,191.28
1,55629,Northwest,US,North America,191.27
4,62776,Southwest,US,North America,191.27
4,60903,Southwest,US,North America,190.27
1,60199,Northwest,US,North America,190.27
10,55484,United Kingdom,GB,Europe,188.98
10,57876,United Kingdom,GB,Europe,188.98
9,52620,Australia,AU,Pacific,188.93
9,53774,Australia,AU,Pacific,187.98
8,58160,Germany,DE,Europe,187.98
4,57257,Southwest,US,North America,187.98
7,56357,France,FR,Europe,187.98
1,56866,Northwest,US,North America,187.98
10,54286,United Kingdom,GB,Europe,187.98
9,59655,Australia,AU,Pacific,187.98
6,58552,Canada,CA,North America,187.98
10,62727,United Kingdom,GB,Europe,187.98
5,51107,Southeast,US,North America,187.128
6,55044,Canada,CA,North America,186.77
8,51903,Germany,DE,Europe,186.28
4,55402,Southwest,US,North America,184.48
10,54855,United Kingdom,GB,Europe,184.48
10,57775,United Kingdom,GB,Europe,184.48
9,59214,Australia,AU,Pacific,184.48
5,50691,Southeast,US,North America,183.9382
4,49491,Southwest,US,North America,183.9382
1,50287,Northwest,US,North America,183.9382
6,49867,Canada,CA,North America,183.9382
10,52705,United Kingdom,GB,Europe,182.78
8,54507,Germany,DE,Europe,182.78
10,54291,United Kingdom,GB,Europe,182.78
1,54052,Northwest,US,North America,182.78
10,60357,United Kingdom,GB,Europe,182.78
6,50262,Canada,CA,North America,182.352
10,49461,United Kingdom,GB,Europe,182.352
6,50700,Canada,CA,North America,181.6957
7,61231,France,FR,Europe,181.176
1,59619,Northwest,US,North America,180.98
4,58505,Southwest,US,North America,180.98
1,53046,Northwest,US,North America,180.98
1,52095,Northwest,US,North America,180.98
6,58328,Canada,CA,North America,180.98
7,53815,France,FR,Europe,173.95
1,55465,Northwest,US,North America,173.47
3,51709,Central,US,North America,173.394
2,50258,Northeast,US,North America,170.7286
9,53295,Australia,AU,Pacific,167.99
1,61256,Northwest,US,North America,167.976
6,63121,Canada,CA,North America,167.976
1,58074,Northwest,US,North America,166.95
4,55882,Southwest,US,North America,166.28
7,54167,France,FR,Europe,166.28
9,51882,Australia,AU,Pacific,166.28
6,60592,Canada,CA,North America,166.28
9,60332,Australia,AU,Pacific,166.28
9,60331,Australia,AU,Pacific,165.28
1,62485,Northwest,US,North America,165.28
9,54482,Australia,AU,Pacific,165.28
10,55533,United Kingdom,GB,Europe,165.28
4,60063,Southwest,US,North America,165.22
4,62601,Southwest,US,North America,163.99
8,62654,Germany,DE,Europe,163.99
4,56929,Southwest,US,North America,163.99
4,56447,Southwest,US,North America,162.99
10,57657,United Kingdom,GB,Europe,162.99
8,55900,Germany,DE,Europe,162.99
4,53299,Southwest,US,North America,162.99
8,52754,Germany,DE,Europe,162.99
9,60329,Australia,AU,Pacific,162.99
9,59916,Australia,AU,Pacific,162.99
3,63205,Central,US,North America,162.846
4,58492,Southwest,US,North America,161.29
6,62245,Canada,CA,North America,161.29
4,52372,Southwest,US,North America,161.29
4,54546,Southwest,US,North America,160.23
6,52003,Canada,CA,North America,159.99
6,53164,Canada,CA,North America,159.99
4,62328,Southwest,US,North America,159.99
4,50238,Southwest,US,North America,159.558
6,51990,Canada,CA,North America,159.47
9,52417,Australia,AU,Pacific,159.00
9,52975,Australia,AU,Pacific,159.00
9,54597,Australia,AU,Pacific,159.00
9,57754,Australia,AU,Pacific,159.00
9,57854,Australia,AU,Pacific,159.00
9,56648,Australia,AU,Pacific,159.00
9,56277,Australia,AU,Pacific,159.00
9,62095,Australia,AU,Pacific,159.00
9,59991,Australia,AU,Pacific,159.00
6,61612,Canada,CA,North America,158.88
4,57975,Southwest,US,North America,158.88
3,57165,Central,US,North America,158.43
8,57078,Germany,DE,Europe,158.43
1,55289,Northwest,US,North America,158.43
4,53517,Southwest,US,North America,158.43
1,53617,Northwest,US,North America,158.43
6,62207,Canada,CA,North America,157.29
4,58497,Southwest,US,North America,157.27
10,53268,United Kingdom,GB,Europe,156.76
1,52735,Northwest,US,North America,156.27
6,52736,Canada,CA,North America,156.27
8,62434,Germany,DE,Europe,155.72
1,63038,Northwest,US,North America,155.47
6,52509,Canada,CA,North America,155.45
1,62104,Northwest,US,North America,155.08
6,53205,Canada,CA,North America,154.98
10,55361,United Kingdom,GB,Europe,154.98
6,54732,Canada,CA,North America,154.98
6,53255,Canada,CA,North America,154.93
1,50241,Northwest,US,North America,153.576
1,52855,Northwest,US,North America,152.60
4,56558,Southwest,US,North America,152.60
1,57864,Northwest,US,North America,152.60
6,62550,Canada,CA,North America,152.60
6,60977,Canada,CA,North America,152.60
1,61125,Northwest,US,North America,152.28
6,60779,Canada,CA,North America,152.27
7,55485,France,FR,Europe,151.28
8,55847,Germany,DE,Europe,151.27
6,57756,Canada,CA,North America,151.27
4,52443,Southwest,US,North America,150.95
4,52342,Southwest,US,North America,150.93
8,52645,Germany,DE,Europe,149.98
10,55481,United Kingdom,GB,Europe,149.98
6,53264,Canada,CA,North America,149.93
6,63331,Canada,CA,North America,149.93
5,59039,Southeast,US,North America,149.874
1,51093,Northwest,US,North America,149.874
1,57163,Northwest,US,North America,149.874
6,57572,Canada,CA,North America,149.46
1,50227,Northwest,US,North America,149.031
4,56389,Southwest,US,North America,148.98
10,59103,United Kingdom,GB,Europe,148.98
6,58600,Canada,CA,North America,148.98
7,57507,France,FR,Europe,148.47
4,53639,Southwest,US,North America,148.47
1,53641,Northwest,US,North America,148.47
1,53793,Northwest,US,North America,148.47
4,52800,Southwest,US,North America,148.47
6,53033,Canada,CA,North America,148.47
9,55339,Australia,AU,Pacific,147.95
1,62302,Northwest,US,North America,147.95
1,61051,Northwest,US,North America,147.28
4,61610,Southwest,US,North America,147.28
8,63321,Germany,DE,Europe,147.28
1,55407,Northwest,US,North America,147.28
8,54628,Germany,DE,Europe,146.97
6,53689,Canada,CA,North America,146.97
4,62436,Southwest,US,North America,146.95
1,52896,Northwest,US,North America,146.06
9,54042,Australia,AU,Pacific,145.42
4,54490,Southwest,US,North America,144.47
6,56087,Canada,CA,North America,144.47
6,52541,Canada,CA,North America,144.47
7,51902,France,FR,Europe,144.47
6,61934,Canada,CA,North America,144.47
4,59164,Southwest,US,North America,144.47
10,60407,United Kingdom,GB,Europe,144.47
7,62501,France,FR,Europe,144.45
6,61451,Canada,CA,North America,144.45
7,57509,France,FR,Europe,144.45
10,58224,United Kingdom,GB,Europe,144.45
8,55316,Germany,DE,Europe,144.00
8,62500,Germany,DE,Europe,143.96
9,62820,Australia,AU,Pacific,143.78
1,61498,Northwest,US,North America,143.78
7,56047,France,FR,Europe,143.78
9,55095,Australia,AU,Pacific,143.45
7,53316,France,FR,Europe,142.45
7,62907,France,FR,Europe,142.45
1,60009,Northwest,US,North America,141.98
6,58517,Canada,CA,North America,141.98
4,52824,Southwest,US,North America,141.98
1,54697,Northwest,US,North America,141.98
9,56544,Australia,AU,Pacific,141.98
4,56663,Southwest,US,North America,141.98
6,58170,Canada,CA,North America,141.96
6,62251,Canada,CA,North America,141.94
6,62507,Canada,CA,North America,138.48
10,58386,United Kingdom,GB,Europe,138.45
7,54561,France,FR,Europe,138.45
1,53818,Northwest,US,North America,137.96
10,59604,United Kingdom,GB,Europe,136.95
4,62254,Southwest,US,North America,134.98
6,53942,Canada,CA,North America,134.98
9,56762,Australia,AU,Pacific,134.98
10,53318,United Kingdom,GB,Europe,134.95
3,63160,Central,US,North America,134.442
4,61148,Southwest,US,North America,133.96
6,53276,Canada,CA,North America,133.96
7,52700,France,FR,Europe,133.49
9,56855,Australia,AU,Pacific,133.49
9,57195,Australia,AU,Pacific,133.49
1,57270,Northwest,US,North America,133.49
4,57330,Southwest,US,North America,133.49
9,57313,Australia,AU,Pacific,133.49
10,54288,United Kingdom,GB,Europe,133.49
4,61506,Southwest,US,North America,133.49
7,60404,France,FR,Europe,133.49
1,58862,Northwest,US,North America,133.49
4,60064,Southwest,US,North America,133.47
1,57390,Northwest,US,North America,133.47
1,56397,Northwest,US,North America,133.47
10,54011,United Kingdom,GB,Europe,132.98
9,53926,Australia,AU,Pacific,132.97
4,54220,Southwest,US,North America,132.97
6,54997,Canada,CA,North America,132.97
4,52743,Southwest,US,North America,132.97
1,53369,Northwest,US,North America,132.97
4,52494,Southwest,US,North America,132.97
6,60144,Canada,CA,North America,132.97
1,60207,Northwest,US,North America,132.97
10,59171,United Kingdom,GB,Europe,132.97
9,61598,Australia,AU,Pacific,132.97
7,60719,France,FR,Europe,132.97
10,62053,United Kingdom,GB,Europe,132.97
9,61786,Australia,AU,Pacific,132.97
1,53633,Northwest,US,North America,132.95
6,55163,Canada,CA,North America,132.94
1,54493,Northwest,US,North America,132.94
4,56659,Southwest,US,North America,132.94
4,58653,Southwest,US,North America,132.47
7,59865,France,FR,Europe,131.95
4,53852,Southwest,US,North America,131.94
1,60224,Northwest,US,North America,131.46
4,58858,Southwest,US,North America,130.56
10,55064,United Kingdom,GB,Europe,130.56
1,53933,Northwest,US,North America,130.46
4,54530,Southwest,US,North America,128.99
6,54555,Canada,CA,North America,128.97
6,54695,Canada,CA,North America,128.97
1,55112,Northwest,US,North America,128.97
1,56454,Northwest,US,North America,128.97
4,56201,Southwest,US,North America,128.97
4,56926,Southwest,US,North America,128.97
4,58154,Southwest,US,North America,128.97
6,58215,Canada,CA,North America,128.97
7,52246,France,FR,Europe,128.97
4,58661,Southwest,US,North America,128.97
4,58608,Southwest,US,North America,128.97
4,61811,Southwest,US,North America,128.97
4,61881,Southwest,US,North America,128.97
6,62437,Canada,CA,North America,128.97
1,61707,Northwest,US,North America,128.97
7,59315,France,FR,Europe,128.95
6,60534,Canada,CA,North America,128.95
8,55532,Germany,DE,Europe,128.95
1,58707,Northwest,US,North America,127.95
4,60839,Southwest,US,North America,127.95
1,62298,Northwest,US,North America,127.95
9,62398,Australia,AU,Pacific,127.47
4,58666,Southwest,US,North America,127.28
6,52243,Canada,CA,North America,127.28
9,61315,Australia,AU,Pacific,126.95
4,59161,Southwest,US,North America,126.93
7,61407,France,FR,Europe,126.28
10,53749,United Kingdom,GB,Europe,126.28
7,53112,France,FR,Europe,126.28
4,55345,Southwest,US,North America,125.57
6,57934,Canada,CA,North America,125.47
4,56308,Southwest,US,North America,125.47
4,62915,Southwest,US,North America,125.47
1,56563,Northwest,US,North America,125.46
1,57449,Northwest,US,North America,124.99
4,55058,Southwest,US,North America,124.99
1,55893,Northwest,US,North America,124.99
1,53805,Northwest,US,North America,124.99
1,54002,Northwest,US,North America,124.99
1,54156,Northwest,US,North America,124.99
1,53262,Northwest,US,North America,124.99
6,51946,Canada,CA,North America,124.99
4,63316,Southwest,US,North America,124.99
1,60863,Northwest,US,North America,124.99
1,58737,Northwest,US,North America,124.99
10,58383,United Kingdom,GB,Europe,124.99
1,60069,Northwest,US,North America,124.99
4,58618,Southwest,US,North America,124.97
10,62052,United Kingdom,GB,Europe,124.97
1,62918,Northwest,US,North America,124.97
1,55014,Northwest,US,North America,124.97
7,58099,France,FR,Europe,124.97
9,56190,Australia,AU,Pacific,124.94
1,52632,Northwest,US,North America,124.45
10,52993,United Kingdom,GB,Europe,123.99
6,53099,Canada,CA,North America,123.98
6,52797,Canada,CA,North America,123.98
1,52902,Northwest,US,North America,123.98
9,52530,Australia,AU,Pacific,123.98
6,52385,Canada,CA,North America,123.98
6,52091,Canada,CA,North America,123.98
6,52041,Canada,CA,North America,123.98
1,56295,Northwest,US,North America,123.98
10,56627,United Kingdom,GB,Europe,123.98
1,56813,Northwest,US,North America,123.98
9,56803,Australia,AU,Pacific,123.98
1,56722,Northwest,US,North America,123.98
9,58025,Australia,AU,Pacific,123.98
1,57393,Northwest,US,North America,123.98
9,57541,Australia,AU,Pacific,123.98
9,57597,Australia,AU,Pacific,123.98
7,55002,France,FR,Europe,123.98
9,55098,Australia,AU,Pacific,123.98
4,55939,Southwest,US,North America,123.98
6,56084,Canada,CA,North America,123.98
6,54280,Canada,CA,North America,123.98
1,54061,Northwest,US,North America,123.98
7,54747,France,FR,Europe,123.98
9,54938,Australia,AU,Pacific,123.98
4,62109,Southwest,US,North America,123.98
9,62236,Australia,AU,Pacific,123.98
1,61810,Northwest,US,North America,123.98
4,62046,Southwest,US,North America,123.98
9,62883,Australia,AU,Pacific,123.98
1,61747,Northwest,US,North America,123.98
1,61748,Northwest,US,North America,123.98
9,61485,Australia,AU,Pacific,123.98
9,58714,Australia,AU,Pacific,123.98
4,59300,Southwest,US,North America,123.98
1,60590,Northwest,US,North America,123.98
1,60479,Northwest,US,North America,123.98
9,59495,Australia,AU,Pacific,123.98
7,59237,France,FR,Europe,123.96
9,59081,Australia,AU,Pacific,123.96
9,58590,Australia,AU,Pacific,123.96
7,61406,France,FR,Europe,123.96
4,62488,Southwest,US,North America,123.96
8,61820,Germany,DE,Europe,123.96
9,55928,Australia,AU,Pacific,123.96
4,57603,Southwest,US,North America,123.96
9,52217,Australia,AU,Pacific,123.96
6,53092,Canada,CA,North America,123.95
6,56771,Canada,CA,North America,123.95
7,54016,France,FR,Europe,123.48
4,53212,Southwest,US,North America,123.48
1,49866,Northwest,US,North America,123.2826
10,54858,United Kingdom,GB,Europe,122.96
1,58554,Northwest,US,North America,122.96
9,55509,Australia,AU,Pacific,122.48
9,61322,Australia,AU,Pacific,122.29
4,61116,Southwest,US,North America,122.29
1,61804,Northwest,US,North America,121.94
6,54055,Canada,CA,North America,121.93
1,57442,Northwest,US,North America,121.57
1,60856,Northwest,US,North America,121.57
7,59857,France,FR,Europe,121.57
9,62472,Australia,AU,Pacific,120.48
6,52873,Canada,CA,North America,120.48
4,52996,Southwest,US,North America,120.47
9,53012,Australia,AU,Pacific,120.47
9,56023,Australia,AU,Pacific,120.47
6,61353,Canada,CA,North America,120.47
9,61104,Australia,AU,Pacific,120.46
1,55573,Northwest,US,North America,120.46
8,56302,Germany,DE,Europe,120.46
5,57382,Southeast,US,North America,120.00
4,57492,Southwest,US,North America,120.00
1,57637,Northwest,US,North America,120.00
6,58083,Canada,CA,North America,120.00
1,56068,Northwest,US,North America,120.00
4,55143,Southwest,US,North America,120.00
1,54258,Northwest,US,North America,120.00
6,53069,Canada,CA,North America,120.00
4,53360,Southwest,US,North America,120.00
6,53666,Canada,CA,North America,120.00
1,52123,Northwest,US,North America,120.00
4,51968,Southwest,US,North America,120.00
1,61117,Northwest,US,North America,120.00
6,61314,Canada,CA,North America,120.00
9,61789,Australia,AU,Pacific,120.00
9,60569,Australia,AU,Pacific,120.00
1,60522,Northwest,US,North America,120.00
1,60252,Northwest,US,North America,120.00
6,58599,Canada,CA,North America,120.00
1,58709,Northwest,US,North America,120.00
6,58733,Canada,CA,North America,119.98
1,58863,Northwest,US,North America,119.98
4,58864,Southwest,US,North America,119.98
10,58611,United Kingdom,GB,Europe,119.98
6,58560,Canada,CA,North America,119.98
4,58441,Southwest,US,North America,119.98
6,59165,Canada,CA,North America,119.98
6,59166,Canada,CA,North America,119.98
10,59170,United Kingdom,GB,Europe,119.98
1,60209,Northwest,US,North America,119.98
4,60067,Southwest,US,North America,119.98
7,60074,France,FR,Europe,119.98
6,60585,Canada,CA,North America,119.98
1,60477,Northwest,US,North America,119.98
4,59778,Southwest,US,North America,119.98
10,59787,United Kingdom,GB,Europe,119.98
6,59523,Canada,CA,North America,119.98
10,59737,United Kingdom,GB,Europe,119.98
4,61806,Southwest,US,North America,119.98
6,61879,Canada,CA,North America,119.98
7,62199,France,FR,Europe,119.98
4,62309,Southwest,US,North America,119.98
4,62312,Southwest,US,North America,119.98
4,62713,Southwest,US,North America,119.98
7,62724,France,FR,Europe,119.98
4,61618,Southwest,US,North America,119.98
7,61141,France,FR,Europe,119.98
7,60989,France,FR,Europe,119.98
6,60981,Canada,CA,North America,119.98
6,60909,Canada,CA,North America,119.98
4,62964,Southwest,US,North America,119.98
6,51991,Canada,CA,North America,119.98
1,51992,Northwest,US,North America,119.98
1,52182,Northwest,US,North America,119.98
1,52432,Northwest,US,North America,119.98
6,52495,Canada,CA,North America,119.98
10,52599,United Kingdom,GB,Europe,119.98
8,53744,Germany,DE,Europe,119.98
4,53797,Southwest,US,North America,119.98
1,53638,Northwest,US,North America,119.98
7,52943,France,FR,Europe,119.98
4,52938,Southwest,US,North America,119.98
1,52798,Northwest,US,North America,119.98
4,54057,Southwest,US,North America,119.98
8,54007,Germany,DE,Europe,119.98
4,53944,Southwest,US,North America,119.98
